Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
28640     	0.0786         	0.064100       	3480000   	0.1000    	239.00         
28680     	0.0774         	0.063831       	3490000   	0.1000    	173.10         
28716     	0.1147         	0.063391       	3500000   	0.1000    	176.10         
28751     	0.0893         	0.063150       	3510000   	0.1000    	216.50         
28788     	0.1187         	0.063716       	3520000   	0.1000    	211.00         
28826     	0.0927         	0.062891       	3530000   	0.1000    	259.50         
28862     	0.1017         	0.064028       	3540000   	0.1000    	164.60         
28904     	0.0619         	0.064850       	3550000   	0.1000    	204.20         
28943     	0.0643         	0.062569       	3560000   	0.1000    	175.30         
28982     	0.0650         	0.063084       	3570000   	0.1000    	199.10         
29017     	0.1170         	0.064656       	3580000   	0.1000    	192.70         
29055     	0.0954         	0.066609       	3590000   	0.1000    	160.80         
29094     	0.0878         	0.067059       	3600000   	0.1000    	207.10         
29134     	0.1114         	0.067056       	3610000   	0.1000    	175.50         
29175     	0.0982         	0.068506       	3620000   	0.1000    	301.50         
29211     	0.0982         	0.064481       	3630000   	0.1000    	147.00         
29252     	0.0639         	0.064497       	3640000   	0.1000    	191.70         
29299     	0.0471         	0.064191       	3650000   	0.1000    	184.30         
29343     	0.0634         	0.062681       	3660000   	0.1000    	238.20         
29382     	0.0698         	0.063897       	3670000   	0.1000    	156.70         
29425     	0.0642         	0.062359       	3680000   	0.1000    	146.10         
29471     	0.0580         	0.061828       	3690000   	0.1000    	223.20         
29511     	0.1074         	0.063481       	3700000   	0.1000    	167.90         
29547     	0.0513         	0.063078       	3710000   	0.1000    	179.70         
29589     	0.0784         	0.062566       	3720000   	0.1000    	267.50         
29627     	0.0727         	0.065394       	3730000   	0.1000    	218.40         
29662     	0.1246         	0.064019       	3740000   	0.1000    	262.00         
29698     	0.0913         	0.061931       	3750000   	0.1000    	196.30         
29737     	0.1298         	0.062328       	3760000   	0.1000    	223.80         
29771     	0.0896         	0.063619       	3770000   	0.1000    	151.00         
29805     	0.0990         	0.062675       	3780000   	0.1000    	171.10         
29839     	0.0872         	0.062928       	3790000   	0.1000    	243.10         
29880     	0.0836         	0.066041       	3800000   	0.1000    	232.50         
29919     	0.0691         	0.063088       	3810000   	0.1000    	217.20         
29957     	0.0981         	0.060197       	3820000   	0.1000    	135.40         
29996     	0.1240         	0.062094       	3830000   	0.1000    	229.30         
30024     	0.1471         	0.061791       	3840000   	0.1000    	183.50         
30061     	0.0889         	0.063700       	3850000   	0.1000    	244.60         
30097     	0.0809         	0.062759       	3860000   	0.1000    	301.70         
30140     	0.0729         	0.061603       	3870000   	0.1000    	171.30         
30179     	0.1110         	0.059222       	3880000   	0.1000    	221.60         
30215     	0.0912         	0.058694       	3890000   	0.1000    	161.60         
30254     	0.0739         	0.062838       	3900000   	0.1000    	307.70         
30290     	0.0804         	0.063325       	3910000   	0.1000    	205.50         
30331     	0.0506         	0.061016       	3920000   	0.1000    	194.60         
30364     	0.1027         	0.062450       	3930000   	0.1000    	174.10         
30399     	0.0946         	0.062156       	3940000   	0.1000    	234.40         
30443     	0.0874         	0.060150       	3950000   	0.1000    	222.90         
30480     	0.1131         	0.061938       	3960000   	0.1000    	189.40         
30512     	0.1167         	0.062734       	3970000   	0.1000    	244.60         
30548     	0.1032         	0.062631       	3980000   	0.1000    	264.70         
30586     	0.1045         	0.061641       	3990000   	0.1000    	185.80         
30620     	0.1060         	0.062859       	4000000   	0.1000    	284.60         
30658     	0.0962         	0.063791       	4010000   	0.1000    	238.90         
30695     	0.1115         	0.064809       	4020000   	0.1000    	233.90         
30734     	0.1196         	0.062937       	4030000   	0.1000    	157.80         
30770     	0.0723         	0.065466       	4040000   	0.1000    	167.70         
30806     	0.0682         	0.061966       	4050000   	0.1000    	138.90         
30842     	0.1068         	0.062250       	4060000   	0.1000    	172.00         
30878     	0.0765         	0.062566       	4070000   	0.1000    	184.80         
30917     	0.1090         	0.063097       	4080000   	0.1000    	178.00         
30957     	0.0594         	0.061131       	4090000   	0.1000    	169.10         
31002     	0.0743         	0.060575       	4100000   	0.1000    	137.80         
31035     	0.0954         	0.060256       	4110000   	0.1000    	155.70         
31068     	0.1178         	0.063022       	4120000   	0.1000    	222.00         
31109     	0.0775         	0.062991       	4130000   	0.1000    	196.00         
31151     	0.0745         	0.060978       	4140000   	0.1000    	201.50         
31198     	0.0620         	0.061666       	4150000   	0.1000    	249.40         
31236     	0.1341         	0.063122       	4160000   	0.1000    	188.20         
31276     	0.0814         	0.061681       	4170000   	0.1000    	259.60         
31318     	0.0632         	0.062903       	4180000   	0.1000    	202.00         
31351     	0.1303         	0.065738       	4190000   	0.1000    	235.40         
31392     	0.1051         	0.067262       	4200000   	0.1000    	215.50         
31429     	0.0768         	0.067066       	4210000   	0.1000    	169.40         
31465     	0.1455         	0.066616       	4220000   	0.1000    	242.20         
31504     	0.0713         	0.067812       	4230000   	0.1000    	243.60         
31538     	0.0935         	0.068609       	4240000   	0.1000    	231.90         
31576     	0.1096         	0.069950       	4250000   	0.1000    	231.80         
31612     	0.1161         	0.067366       	4260000   	0.1000    	160.20         
31646     	0.0838         	0.066628       	4270000   	0.1000    	232.00         
31686     	0.0975         	0.064716       	4280000   	0.1000    	219.40         
31722     	0.1145         	0.065478       	4290000   	0.1000    	229.10         
31758     	0.1368         	0.065166       	4300000   	0.1000    	193.50         
31802     	0.0818         	0.065891       	4310000   	0.1000    	236.50         
31836     	0.1009         	0.064956       	4320000   	0.1000    	253.60         
31878     	0.1067         	0.066403       	4330000   	0.1000    	196.10         
