Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
51444     	0.0900         	0.101681       	8690000   	0.1000    	118.00         
51477     	0.1601         	0.098422       	8700000   	0.1000    	286.00         
51518     	0.0968         	0.100425       	8710000   	0.1000    	135.10         
51571     	0.0690         	0.103197       	8720000   	0.1000    	171.40         
51611     	0.0983         	0.104944       	8730000   	0.1000    	128.80         
51653     	0.1142         	0.105484       	8740000   	0.1000    	87.70          
51690     	0.1622         	0.103212       	8750000   	0.1000    	136.60         
51722     	0.1013         	0.102031       	8760000   	0.1000    	284.20         
51764     	0.1408         	0.102034       	8770000   	0.1000    	253.90         
51803     	0.0849         	0.102431       	8780000   	0.1000    	267.90         
51843     	0.0965         	0.102316       	8790000   	0.1000    	280.00         
51878     	0.1371         	0.102547       	8800000   	0.1000    	250.10         
51919     	0.0849         	0.101844       	8810000   	0.1000    	268.90         
51965     	0.0826         	0.100919       	8820000   	0.1000    	267.10         
52003     	0.1013         	0.102434       	8830000   	0.1000    	252.10         
52047     	0.1221         	0.099978       	8840000   	0.1000    	291.50         
52088     	0.1034         	0.102509       	8850000   	0.1000    	245.30         
52117     	0.1547         	0.103334       	8860000   	0.1000    	231.70         
52162     	0.0868         	0.105853       	8870000   	0.1000    	192.30         
52199     	0.1386         	0.107788       	8880000   	0.1000    	272.50         
52242     	0.1162         	0.103275       	8890000   	0.1000    	242.10         
52276     	0.0877         	0.102975       	8900000   	0.1000    	212.30         
52312     	0.1560         	0.103806       	8910000   	0.1000    	220.40         
52356     	0.1013         	0.102775       	8920000   	0.1000    	184.30         
52391     	0.1115         	0.106031       	8930000   	0.1000    	303.30         
52432     	0.1105         	0.105628       	8940000   	0.1000    	228.00         
52466     	0.1241         	0.104681       	8950000   	0.1000    	255.40         
52507     	0.0880         	0.101903       	8960000   	0.1000    	285.60         
52544     	0.1463         	0.107244       	8970000   	0.1000    	300.30         
52575     	0.1720         	0.105419       	8980000   	0.1000    	249.70         
52616     	0.1043         	0.105753       	8990000   	0.1000    	258.50         
52649     	0.1533         	0.105762       	9000000   	0.1000    	253.90         
52686     	0.1129         	0.105588       	9010000   	0.1000    	256.60         
52730     	0.1167         	0.108862       	9020000   	0.1000    	222.70         
52764     	0.1283         	0.107400       	9030000   	0.1000    	279.70         
52792     	0.1457         	0.107775       	9040000   	0.1000    	266.10         
52832     	0.1100         	0.107100       	9050000   	0.1000    	193.10         
52872     	0.0973         	0.107691       	9060000   	0.1000    	273.80         
52906     	0.1516         	0.105594       	9070000   	0.1000    	259.40         
52939     	0.1667         	0.104609       	9080000   	0.1000    	276.10         
52973     	0.1403         	0.108031       	9090000   	0.1000    	234.70         
53011     	0.1092         	0.103688       	9100000   	0.1000    	232.50         
53050     	0.0831         	0.108675       	9110000   	0.1000    	214.00         
53086     	0.1217         	0.106431       	9120000   	0.1000    	209.20         
53122     	0.1179         	0.107009       	9130000   	0.1000    	236.70         
53159     	0.1476         	0.110466       	9140000   	0.1000    	243.70         
53197     	0.1524         	0.109541       	9150000   	0.1000    	240.00         
53236     	0.0671         	0.113528       	9160000   	0.1000    	289.80         
53284     	0.1018         	0.114894       	9170000   	0.1000    	266.00         
53329     	0.0680         	0.113150       	9180000   	0.1000    	223.00         
53361     	0.1573         	0.111100       	9190000   	0.1000    	284.00         
53402     	0.1071         	0.108175       	9200000   	0.1000    	295.90         
53435     	0.1272         	0.113197       	9210000   	0.1000    	287.10         
53472     	0.1443         	0.111059       	9220000   	0.1000    	301.40         
53510     	0.1201         	0.112041       	9230000   	0.1000    	253.90         
53549     	0.1135         	0.112853       	9240000   	0.1000    	223.30         
53583     	0.1539         	0.113531       	9250000   	0.1000    	300.70         
53619     	0.1475         	0.114550       	9260000   	0.1000    	264.60         
53654     	0.1129         	0.114794       	9270000   	0.1000    	277.20         
53693     	0.1477         	0.112906       	9280000   	0.1000    	148.10         
53733     	0.1371         	0.116684       	9290000   	0.1000    	263.30         
53776     	0.1187         	0.115322       	9300000   	0.1000    	299.60         
53814     	0.1117         	0.112262       	9310000   	0.1000    	278.70         
53861     	0.1381         	0.112509       	9320000   	0.1000    	252.40         
53899     	0.1057         	0.114566       	9330000   	0.1000    	268.00         
53942     	0.1206         	0.116850       	9340000   	0.1000    	171.50         
53987     	0.0799         	0.113747       	9350000   	0.1000    	275.90         
54022     	0.1038         	0.117566       	9360000   	0.1000    	206.70         
54061     	0.1111         	0.118497       	9370000   	0.1000    	280.70         
54098     	0.0911         	0.118762       	9380000   	0.1000    	266.00         
54138     	0.0890         	0.121181       	9390000   	0.1000    	287.80         
54179     	0.1074         	0.119281       	9400000   	0.1000    	237.00         
54224     	0.0759         	0.121925       	9410000   	0.1000    	261.20         
54264     	0.0624         	0.121478       	9420000   	0.1000    	211.20         
54301     	0.1284         	0.121772       	9430000   	0.1000    	248.90         
54343     	0.1197         	0.122144       	9440000   	0.1000    	228.80         
54382     	0.1133         	0.120525       	9450000   	0.1000    	281.20         
54424     	0.0860         	0.120762       	9460000   	0.1000    	165.80         
54459     	0.1354         	0.117094       	9470000   	0.1000    	162.90         
54502     	0.1251         	0.118872       	9480000   	0.1000    	258.80         
54542     	0.0685         	0.118888       	9490000   	0.1000    	190.50         
54578     	0.1282         	0.120078       	9500000   	0.1000    	314.00         
54623     	0.0520         	0.118753       	9510000   	0.1000    	286.20         
54667     	0.1166         	0.118059       	9520000   	0.1000    	253.90         
54708     	0.0963         	0.117081       	9530000   	0.1000    	297.70         
54747     	0.1471         	0.117359       	9540000   	0.1000    	277.90         
54792     	0.0679         	0.117681       	9550000   	0.1000    	182.50         
54828     	0.1438         	0.112869       	9560000   	0.1000    	257.90         
54876     	0.0700         	0.114791       	9570000   	0.1000    	210.50         
54914     	0.1384         	0.115378       	9580000   	0.1000    	253.90         
54959     	0.1338         	0.112691       	9590000   	0.1000    	216.90         
55000     	0.1062         	0.111619       	9600000   	0.1000    	237.50         
55042     	0.1253         	0.111216       	9610000   	0.1000    	264.50         
55082     	0.1459         	0.113272       	9620000   	0.1000    	248.80         
55121     	0.1599         	0.114516       	9630000   	0.1000    	200.40         
55163     	0.1028         	0.112281       	9640000   	0.1000    	280.10         
55203     	0.1030         	0.111772       	9650000   	0.1000    	235.30         
55246     	0.0672         	0.110038       	9660000   	0.1000    	286.70         
55293     	0.1312         	0.111716       	9670000   	0.1000    	294.60         
55331     	0.1185         	0.111369       	9680000   	0.1000    	311.60         
55369     	0.1313         	0.112400       	9690000   	0.1000    	297.30         
55405     	0.1262         	0.113900       	9700000   	0.1000    	200.10         
55442     	0.1132         	0.115084       	9710000   	0.1000    	267.80         
55482     	0.0874         	0.115072       	9720000   	0.1000    	319.50         
55528     	0.0851         	0.118366       	9730000   	0.1000    	209.20         
55566     	0.1149         	0.115894       	9740000   	0.1000    	309.10         
55605     	0.1180         	0.117134       	9750000   	0.1000    	256.30         
55641     	0.1141         	0.110969       	9760000   	0.1000    	178.20         
55679     	0.1111         	0.112603       	9770000   	0.1000    	276.20         
55717     	0.1121         	0.114169       	9780000   	0.1000    	316.00         
55749     	0.1457         	0.113409       	9790000   	0.1000    	237.30         
55793     	0.0732         	0.115906       	9800000   	0.1000    	278.40         
55827     	0.1111         	0.109928       	9810000   	0.1000    	263.50         
55866     	0.1615         	0.114181       	9820000   	0.1000    	251.60         
55903     	0.1598         	0.113775       	9830000   	0.1000    	295.90         
55939     	0.1481         	0.116066       	9840000   	0.1000    	267.50         
55975     	0.1252         	0.113791       	9850000   	0.1000    	306.50         
56011     	0.1027         	0.112869       	9860000   	0.1000    	309.40         
56049     	0.1074         	0.109731       	9870000   	0.1000    	291.60         
56088     	0.0746         	0.108097       	9880000   	0.1000    	306.30         
56135     	0.1105         	0.110188       	9890000   	0.1000    	179.80         
56173     	0.0896         	0.108366       	9900000   	0.1000    	234.80         
56217     	0.0874         	0.108309       	9910000   	0.1000    	267.70         
56253     	0.1282         	0.113909       	9920000   	0.1000    	236.10         
56294     	0.0982         	0.107831       	9930000   	0.1000    	240.80         
56335     	0.0957         	0.111969       	9940000   	0.1000    	308.90         
56370     	0.1191         	0.113084       	9950000   	0.1000    	300.00         
56400     	0.1332         	0.112750       	9960000   	0.1000    	241.00         
56441     	0.0795         	0.115169       	9970000   	0.1000    	241.20         
56482     	0.1058         	0.111500       	9980000   	0.1000    	263.80         
56511     	0.1217         	0.114872       	9990000   	0.1000    	303.60         
56549     	0.1167         	0.111484       	10000000  	0.1000    	335.20         
56589     	0.0965         	0.107903       	10010000  	0.1000    	239.10         
56623     	0.1149         	0.109456       	10020000  	0.1000    	291.80         
56660     	0.1429         	0.108903       	10030000  	0.1000    	281.10         
56694     	0.0905         	0.108419       	10040000  	0.1000    	183.30         
56735     	0.0972         	0.107169       	10050000  	0.1000    	298.60         
56771     	0.1373         	0.108772       	10060000  	0.1000    	292.00         
56810     	0.1152         	0.108794       	10070000  	0.1000    	264.20         
56847     	0.1112         	0.110922       	10080000  	0.1000    	158.30         
56886     	0.0971         	0.111322       	10090000  	0.1000    	199.40         
56919     	0.1041         	0.116041       	10100000  	0.1000    	180.70         
56961     	0.1041         	0.116288       	10110000  	0.1000    	294.40         
56995     	0.0847         	0.114403       	10120000  	0.1000    	155.90         
57030     	0.1527         	0.113053       	10130000  	0.1000    	131.90         
57073     	0.1385         	0.113388       	10140000  	0.1000    	247.80         
57113     	0.1054         	0.115338       	10150000  	0.1000    	292.60         
57153     	0.0811         	0.112328       	10160000  	0.1000    	224.80         
57189     	0.1440         	0.116441       	10170000  	0.1000    	263.20         
57230     	0.1082         	0.115097       	10180000  	0.1000    	82.80          
57263     	0.1490         	0.119191       	10190000  	0.1000    	193.00         
57301     	0.0834         	0.114831       	10200000  	0.1000    	288.50         
57343     	0.1095         	0.115788       	10210000  	0.1000    	316.50         
57379     	0.1303         	0.115450       	10220000  	0.1000    	253.00         
57414     	0.1111         	0.115234       	10230000  	0.1000    	300.60         
57452     	0.1298         	0.111266       	10240000  	0.1000    	294.00         
57489     	0.0987         	0.112356       	10250000  	0.1000    	254.90         
57521     	0.1259         	0.116053       	10260000  	0.1000    	296.20         
57558     	0.1131         	0.112431       	10270000  	0.1000    	279.60         
57592     	0.1674         	0.112869       	10280000  	0.1000    	297.60         
57631     	0.1208         	0.114150       	10290000  	0.1000    	242.90         
57673     	0.0934         	0.113303       	10300000  	0.1000    	255.50         
57709     	0.0976         	0.112744       	10310000  	0.1000    	274.20         
57747     	0.1257         	0.110969       	10320000  	0.1000    	307.20         
57789     	0.1230         	0.112272       	10330000  	0.1000    	324.40         
57826     	0.0885         	0.111169       	10340000  	0.1000    	279.00         
57864     	0.1479         	0.112762       	10350000  	0.1000    	333.60         
57901     	0.0811         	0.115391       	10360000  	0.1000    	248.30         
57946     	0.0572         	0.112928       	10370000  	0.1000    	265.10         
57981     	0.1459         	0.113681       	10380000  	0.1000    	272.50         
58022     	0.0971         	0.114950       	10390000  	0.1000    	226.70         
58060     	0.0887         	0.115272       	10400000  	0.1000    	307.80         
58100     	0.1009         	0.114472       	10410000  	0.1000    	285.30         
58150     	0.0878         	0.116634       	10420000  	0.1000    	223.90         
58191     	0.0982         	0.112506       	10430000  	0.1000    	265.30         
58227     	0.1125         	0.114631       	10440000  	0.1000    	217.60         
58274     	0.0900         	0.115803       	10450000  	0.1000    	123.20         
58313     	0.1006         	0.114231       	10460000  	0.1000    	309.10         
58342     	0.1545         	0.117109       	10470000  	0.1000    	271.30         
58383     	0.1232         	0.120075       	10480000  	0.1000    	245.40         
58424     	0.1107         	0.116041       	10490000  	0.1000    	278.40         
58466     	0.1022         	0.117031       	10500000  	0.1000    	283.30         
58501     	0.1126         	0.115069       	10510000  	0.1000    	274.60         
58538     	0.1061         	0.114622       	10520000  	0.1000    	244.20         
58572     	0.1153         	0.114259       	10530000  	0.1000    	250.60         
58611     	0.1568         	0.116844       	10540000  	0.1000    	333.40         
58651     	0.0996         	0.113419       	10550000  	0.1000    	311.40         
58688     	0.1377         	0.113953       	10560000  	0.1000    	284.20         
58724     	0.1519         	0.113944       	10570000  	0.1000    	240.00         
58765     	0.0757         	0.112441       	10580000  	0.1000    	270.70         
58795     	0.1517         	0.115638       	10590000  	0.1000    	273.60         
58833     	0.1079         	0.112769       	10600000  	0.1000    	292.90         
58868     	0.1249         	0.114597       	10610000  	0.1000    	222.60         
58915     	0.1047         	0.110494       	10620000  	0.1000    	183.70         
58951     	0.1224         	0.112309       	10630000  	0.1000    	211.60         
58997     	0.0706         	0.110062       	10640000  	0.1000    	260.80         
59041     	0.0674         	0.108500       	10650000  	0.1000    	206.70         
59080     	0.0879         	0.111709       	10660000  	0.1000    	247.60         
59119     	0.1100         	0.113819       	10670000  	0.1000    	173.40         
59171     	0.0989         	0.112822       	10680000  	0.1000    	244.20         
59215     	0.1152         	0.111559       	10690000  	0.1000    	259.60         
59255     	0.1221         	0.114981       	10700000  	0.1000    	247.30         
59289     	0.0867         	0.115631       	10710000  	0.1000    	309.10         
59336     	0.0989         	0.115888       	10720000  	0.1000    	230.90         
59372     	0.1117         	0.117319       	10730000  	0.1000    	147.60         
59415     	0.1295         	0.116462       	10740000  	0.1000    	237.70         
59456     	0.1107         	0.116066       	10750000  	0.1000    	302.80         
59499     	0.1662         	0.112075       	10760000  	0.1000    	278.20         
59538     	0.1078         	0.111053       	10770000  	0.1000    	274.50         
59584     	0.0735         	0.111550       	10780000  	0.1000    	246.50         
59623     	0.1347         	0.108972       	10790000  	0.1000    	237.30         
59659     	0.1381         	0.112753       	10800000  	0.1000    	41.50          
59693     	0.1308         	0.115081       	10810000  	0.1000    	313.70         
59732     	0.1055         	0.117553       	10820000  	0.1000    	154.30         
59765     	0.1597         	0.114241       	10830000  	0.1000    	260.60         
59808     	0.1340         	0.115488       	10840000  	0.1000    	185.10         
59849     	0.1109         	0.117397       	10850000  	0.1000    	263.40         
59886     	0.0963         	0.116859       	10860000  	0.1000    	335.60         
59922     	0.1459         	0.118209       	10870000  	0.1000    	194.10         
59972     	0.0534         	0.119744       	10880000  	0.1000    	317.00         
60010     	0.1109         	0.113503       	10890000  	0.1000    	300.40         
60042     	0.1246         	0.117025       	10900000  	0.1000    	298.50         
60088     	0.1323         	0.116325       	10910000  	0.1000    	287.60         
60125     	0.1186         	0.111828       	10920000  	0.1000    	277.70         
60161     	0.1411         	0.109778       	10930000  	0.1000    	272.50         
60201     	0.0926         	0.114641       	10940000  	0.1000    	240.00         
60246     	0.1078         	0.112406       	10950000  	0.1000    	115.00         
60293     	0.0485         	0.109300       	10960000  	0.1000    	178.50         
60334     	0.0977         	0.110800       	10970000  	0.1000    	259.90         
60376     	0.1157         	0.109981       	10980000  	0.1000    	290.20         
60415     	0.1371         	0.106909       	10990000  	0.1000    	274.10         
60452     	0.0981         	0.113244       	11000000  	0.1000    	280.80         
60493     	0.1111         	0.110550       	11010000  	0.1000    	259.40         
60531     	0.0853         	0.108544       	11020000  	0.1000    	212.70         
60565     	0.1627         	0.107644       	11030000  	0.1000    	234.40         
60607     	0.1275         	0.110034       	11040000  	0.1000    	223.70         
60647     	0.1184         	0.108478       	11050000  	0.1000    	327.40         
60688     	0.0884         	0.111500       	11060000  	0.1000    	297.50         
60726     	0.1143         	0.111091       	11070000  	0.1000    	193.50         
60771     	0.0992         	0.108772       	11080000  	0.1000    	231.60         
60806     	0.0986         	0.113556       	11090000  	0.1000    	280.30         
60843     	0.1506         	0.111150       	11100000  	0.1000    	324.00         
60883     	0.0971         	0.110431       	11110000  	0.1000    	233.20         
60929     	0.0551         	0.109709       	11120000  	0.1000    	295.60         
60970     	0.0801         	0.110647       	11130000  	0.1000    	201.70         
61009     	0.1152         	0.111497       	11140000  	0.1000    	352.60         
61051     	0.0755         	0.109812       	11150000  	0.1000    	289.60         
61091     	0.1425         	0.108250       	11160000  	0.1000    	147.80         
61129     	0.1353         	0.105753       	11170000  	0.1000    	243.90         
61173     	0.1336         	0.106909       	11180000  	0.1000    	283.60         
61219     	0.0946         	0.102116       	11190000  	0.1000    	124.80         
61257     	0.1078         	0.103784       	11200000  	0.1000    	240.70         
61292     	0.1358         	0.102591       	11210000  	0.1000    	107.80         
61335     	0.0758         	0.103162       	11220000  	0.1000    	242.80         
61378     	0.1134         	0.102075       	11230000  	0.1000    	184.20         
61421     	0.1325         	0.106762       	11240000  	0.1000    	295.90         
61461     	0.1099         	0.103844       	11250000  	0.1000    	286.70         
61496     	0.1045         	0.105341       	11260000  	0.1000    	299.70         
61543     	0.0701         	0.109281       	11270000  	0.1000    	26.80          
61574     	0.1558         	0.107950       	11280000  	0.1000    	258.80         
61612     	0.1561         	0.105944       	11290000  	0.1000    	236.70         
61647     	0.1095         	0.106288       	11300000  	0.1000    	139.90         
61686     	0.1142         	0.107444       	11310000  	0.1000    	237.20         
61727     	0.1128         	0.106753       	11320000  	0.1000    	272.40         
61772     	0.0789         	0.106184       	11330000  	0.1000    	178.20         
61821     	0.1301         	0.108181       	11340000  	0.1000    	285.80         
61861     	0.0867         	0.105169       	11350000  	0.1000    	281.40         
61898     	0.1296         	0.106288       	11360000  	0.1000    	339.00         
61933     	0.1489         	0.104859       	11370000  	0.1000    	295.50         
61982     	0.0822         	0.104378       	11380000  	0.1000    	73.90          
62021     	0.1174         	0.103178       	11390000  	0.1000    	122.40         
62058     	0.0853         	0.105234       	11400000  	0.1000    	237.70         
62095     	0.1355         	0.105241       	11410000  	0.1000    	292.00         
62134     	0.0893         	0.105562       	11420000  	0.1000    	170.50         
62171     	0.0883         	0.105434       	11430000  	0.1000    	213.30         
62209     	0.1403         	0.105994       	11440000  	0.1000    	139.10         
62244     	0.1156         	0.107250       	11450000  	0.1000    	171.40         
62286     	0.0567         	0.106278       	11460000  	0.1000    	260.50         
62326     	0.0938         	0.106209       	11470000  	0.1000    	313.40         
62369     	0.1546         	0.106738       	11480000  	0.1000    	254.10         
62406     	0.1411         	0.105644       	11490000  	0.1000    	311.80         
62442     	0.1385         	0.105531       	11500000  	0.1000    	141.80         
62480     	0.1194         	0.104466       	11510000  	0.1000    	234.80         
62520     	0.0740         	0.108700       	11520000  	0.1000    	314.90         
62555     	0.1218         	0.106625       	11530000  	0.1000    	294.40         
62600     	0.1306         	0.104703       	11540000  	0.1000    	244.00         
62646     	0.0839         	0.105872       	11550000  	0.1000    	235.10         
62700     	0.0683         	0.105550       	11560000  	0.1000    	110.10         
62751     	0.1228         	0.106053       	11570000  	0.1000    	230.20         
62786     	0.1195         	0.106225       	11580000  	0.1000    	175.00         
62827     	0.0739         	0.100850       	11590000  	0.1000    	197.80         
62868     	0.1069         	0.104669       	11600000  	0.1000    	200.30         
62911     	0.1207         	0.105406       	11610000  	0.1000    	227.40         
62952     	0.0604         	0.104700       	11620000  	0.1000    	206.40         
62985     	0.1640         	0.107997       	11630000  	0.1000    	328.40         
63021     	0.1146         	0.106128       	11640000  	0.1000    	249.40         
63065     	0.1583         	0.105547       	11650000  	0.1000    	48.10          
63107     	0.0648         	0.105869       	11660000  	0.1000    	277.60         
63147     	0.1545         	0.107753       	11670000  	0.1000    	223.40         
63187     	0.1146         	0.106903       	11680000  	0.1000    	262.90         
63218     	0.1221         	0.108034       	11690000  	0.1000    	291.50         
63249     	0.1681         	0.108788       	11700000  	0.1000    	355.80         
63284     	0.1513         	0.109206       	11710000  	0.1000    	229.00         
63319     	0.1390         	0.108891       	11720000  	0.1000    	274.10         
63359     	0.1134         	0.113828       	11730000  	0.1000    	241.40         
63397     	0.1307         	0.113238       	11740000  	0.1000    	320.10         
63432     	0.1260         	0.113759       	11750000  	0.1000    	300.70         
63471     	0.1130         	0.112731       	11760000  	0.1000    	274.10         
63508     	0.1495         	0.111916       	11770000  	0.1000    	272.40         
63541     	0.1122         	0.110697       	11780000  	0.1000    	234.30         
63580     	0.1215         	0.112262       	11790000  	0.1000    	217.90         
63617     	0.1380         	0.115975       	11800000  	0.1000    	312.50         
63656     	0.1204         	0.113416       	11810000  	0.1000    	252.00         
63689     	0.1159         	0.116938       	11820000  	0.1000    	239.40         
63728     	0.1284         	0.112828       	11830000  	0.1000    	300.70         
63761     	0.1917         	0.113300       	11840000  	0.1000    	319.30         
63795     	0.2034         	0.115034       	11850000  	0.1000    	280.70         
63834     	0.1608         	0.113972       	11860000  	0.1000    	229.10         
63871     	0.0979         	0.115578       	11870000  	0.1000    	248.70         
63912     	0.1084         	0.117791       	11880000  	0.1000    	270.60         
63955     	0.0948         	0.117891       	11890000  	0.1000    	285.20         
63997     	0.1421         	0.112191       	11900000  	0.1000    	306.60         
64040     	0.1399         	0.109644       	11910000  	0.1000    	235.30         
64073     	0.1129         	0.110425       	11920000  	0.1000    	364.90         
64114     	0.1021         	0.110753       	11930000  	0.1000    	295.80         
64155     	0.1433         	0.111538       	11940000  	0.1000    	283.80         
64194     	0.0689         	0.112788       	11950000  	0.1000    	248.30         
64226     	0.1522         	0.115275       	11960000  	0.1000    	322.60         
64265     	0.1428         	0.113675       	11970000  	0.1000    	307.00         
64301     	0.0806         	0.112741       	11980000  	0.1000    	296.10         
64337     	0.1695         	0.113069       	11990000  	0.1000    	286.50         
64375     	0.1085         	0.115219       	12000000  	0.1000    	299.80         
64411     	0.1760         	0.112938       	12010000  	0.1000    	205.70         
64450     	0.1484         	0.113875       	12020000  	0.1000    	97.40          
64493     	0.0993         	0.112284       	12030000  	0.1000    	250.70         
64530     	0.0939         	0.112297       	12040000  	0.1000    	153.80         
64569     	0.1375         	0.116988       	12050000  	0.1000    	238.50         
64608     	0.1141         	0.114688       	12060000  	0.1000    	164.20         
64649     	0.1242         	0.115231       	12070000  	0.1000    	297.80         
64689     	0.1013         	0.118591       	12080000  	0.1000    	277.90         
64726     	0.0820         	0.117528       	12090000  	0.1000    	240.80         
64765     	0.0979         	0.115741       	12100000  	0.1000    	159.10         
64799     	0.1271         	0.115803       	12110000  	0.1000    	58.00          
64832     	0.1573         	0.118731       	12120000  	0.1000    	303.20         
64866     	0.1496         	0.117706       	12130000  	0.1000    	200.50         
64903     	0.1139         	0.115025       	12140000  	0.1000    	236.90         
64941     	0.1204         	0.117762       	12150000  	0.1000    	251.30         
64977     	0.1203         	0.112962       	12160000  	0.1000    	296.80         
65012     	0.1886         	0.112584       	12170000  	0.1000    	316.00         
65049     	0.1463         	0.113512       	12180000  	0.1000    	320.00         
65086     	0.1315         	0.117709       	12190000  	0.1000    	211.20         
65133     	0.1010         	0.116916       	12200000  	0.1000    	278.80         
65171     	0.1595         	0.118403       	12210000  	0.1000    	203.20         
65209     	0.1001         	0.121159       	12220000  	0.1000    	267.50         
65245     	0.1256         	0.117397       	12230000  	0.1000    	245.10         
65284     	0.1533         	0.122462       	12240000  	0.1000    	273.30         
65320     	0.1354         	0.118972       	12250000  	0.1000    	317.50         
65361     	0.1640         	0.117759       	12260000  	0.1000    	316.90         
65400     	0.1386         	0.120322       	12270000  	0.1000    	248.70         
65432     	0.1689         	0.118647       	12280000  	0.1000    	311.90         
65468     	0.1516         	0.123719       	12290000  	0.1000    	293.60         
65507     	0.1342         	0.124588       	12300000  	0.1000    	354.30         
65544     	0.1314         	0.122675       	12310000  	0.1000    	344.60         
65579     	0.1583         	0.122528       	12320000  	0.1000    	297.40         
65617     	0.1381         	0.123278       	12330000  	0.1000    	159.70         
65657     	0.1415         	0.121725       	12340000  	0.1000    	331.40         
65703     	0.1200         	0.127209       	12350000  	0.1000    	250.90         
65734     	0.1883         	0.130500       	12360000  	0.1000    	301.40         
65775     	0.1549         	0.132738       	12370000  	0.1000    	261.80         
65814     	0.0806         	0.129747       	12380000  	0.1000    	305.50         
65859     	0.0975         	0.127528       	12390000  	0.1000    	311.00         
65894     	0.1766         	0.128262       	12400000  	0.1000    	334.30         
65931     	0.1558         	0.127809       	12410000  	0.1000    	299.90         
65966     	0.1771         	0.132272       	12420000  	0.1000    	156.40         
66001     	0.1347         	0.127941       	12430000  	0.1000    	350.50         
66050     	0.0726         	0.127544       	12440000  	0.1000    	253.40         
66090     	0.1660         	0.128909       	12450000  	0.1000    	123.40         
66135     	0.1081         	0.131675       	12460000  	0.1000    	78.60          
66187     	0.0624         	0.131616       	12470000  	0.1000    	224.80         
66221     	0.1199         	0.132128       	12480000  	0.1000    	229.00         
66264     	0.0854         	0.130109       	12490000  	0.1000    	113.60         
66299     	0.1547         	0.129078       	12500000  	0.1000    	326.70         
66341     	0.0815         	0.125300       	12510000  	0.1000    	311.40         
66378     	0.1347         	0.123091       	12520000  	0.1000    	189.10         
66420     	0.0797         	0.123975       	12530000  	0.1000    	263.40         
66459     	0.0833         	0.124803       	12540000  	0.1000    	234.90         
66497     	0.1451         	0.123019       	12550000  	0.1000    	325.80         
66547     	0.1098         	0.123103       	12560000  	0.1000    	259.30         
66589     	0.0975         	0.123706       	12570000  	0.1000    	312.40         
66628     	0.1212         	0.121959       	12580000  	0.1000    	288.50         
66672     	0.1454         	0.122772       	12590000  	0.1000    	220.10         
66710     	0.0870         	0.122138       	12600000  	0.1000    	288.20         
66754     	0.0815         	0.120616       	12610000  	0.1000    	257.00         
66786     	0.1180         	0.121578       	12620000  	0.1000    	275.60         
66829     	0.1168         	0.123947       	12630000  	0.1000    	285.00         
66866     	0.1446         	0.125191       	12640000  	0.1000    	332.50         
66907     	0.0928         	0.123644       	12650000  	0.1000    	235.50         
66942     	0.1279         	0.125078       	12660000  	0.1000    	223.70         
66978     	0.1624         	0.121462       	12670000  	0.1000    	323.10         
67016     	0.1207         	0.120559       	12680000  	0.1000    	329.80         
67050     	0.1662         	0.124391       	12690000  	0.1000    	300.30         
67089     	0.1434         	0.123169       	12700000  	0.1000    	346.00         
67132     	0.1543         	0.123728       	12710000  	0.1000    	242.00         
67161     	0.1372         	0.122772       	12720000  	0.1000    	299.50         
67196     	0.1471         	0.122566       	12730000  	0.1000    	259.20         
67233     	0.1674         	0.121691       	12740000  	0.1000    	244.10         
67274     	0.1140         	0.123253       	12750000  	0.1000    	230.00         
67306     	0.1476         	0.122791       	12760000  	0.1000    	239.80         
67343     	0.1165         	0.123384       	12770000  	0.1000    	322.00         
67381     	0.1337         	0.123366       	12780000  	0.1000    	280.20         
67416     	0.1920         	0.124531       	12790000  	0.1000    	210.60         
67450     	0.1870         	0.122128       	12800000  	0.1000    	308.90         
67489     	0.1567         	0.124706       	12810000  	0.1000    	284.70         
67521     	0.1527         	0.121478       	12820000  	0.1000    	269.60         
67558     	0.0898         	0.122650       	12830000  	0.1000    	314.70         
67603     	0.0880         	0.122116       	12840000  	0.1000    	259.20         
67638     	0.1107         	0.116722       	12850000  	0.1000    	256.50         
67677     	0.0831         	0.115503       	12860000  	0.1000    	296.70         
67721     	0.1008         	0.114238       	12870000  	0.1000    	208.80         
67774     	0.1021         	0.116947       	12880000  	0.1000    	296.10         
67816     	0.1215         	0.114684       	12890000  	0.1000    	333.70         
67856     	0.1350         	0.118269       	12900000  	0.1000    	296.70         
67898     	0.1422         	0.117325       	12910000  	0.1000    	279.10         
67935     	0.1446         	0.118712       	12920000  	0.1000    	283.60         
67979     	0.1185         	0.120581       	12930000  	0.1000    	266.60         
68026     	0.1276         	0.122522       	12940000  	0.1000    	264.80         
68068     	0.1089         	0.118844       	12950000  	0.1000    	126.00         
68112     	0.1056         	0.117484       	12960000  	0.1000    	334.80         
68147     	0.1537         	0.119116       	12970000  	0.1000    	306.10         
68183     	0.0965         	0.119028       	12980000  	0.1000    	277.60         
68216     	0.1523         	0.115541       	12990000  	0.1000    	322.10         
68250     	0.1273         	0.117762       	13000000  	0.1000    	250.70         
68282     	0.0969         	0.118275       	13010000  	0.1000    	285.70         
68321     	0.1454         	0.116547       	13020000  	0.1000    	309.60         
68353     	0.1118         	0.114597       	13030000  	0.1000    	294.90         
68391     	0.1547         	0.114850       	13040000  	0.1000    	311.60         
