Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
23068     	0.0529         	0.005903       	1670000   	0.1000    	75.80          
23109     	0.0564         	0.006009       	1680000   	0.1000    	77.50          
23144     	0.0495         	0.006159       	1690000   	0.1000    	78.40          
23186     	0.0462         	0.006441       	1700000   	0.1000    	75.20          
23227     	0.0446         	0.006609       	1710000   	0.1000    	79.20          
23267     	0.0506         	0.006322       	1720000   	0.1000    	81.70          
23313     	0.0437         	0.006525       	1730000   	0.1000    	72.50          
23357     	0.0457         	0.006428       	1740000   	0.1000    	75.70          
23398     	0.0508         	0.006334       	1750000   	0.1000    	69.60          
23442     	0.0497         	0.006641       	1760000   	0.1000    	75.50          
23481     	0.0508         	0.006784       	1770000   	0.1000    	65.20          
23523     	0.0480         	0.006891       	1780000   	0.1000    	84.60          
23560     	0.0548         	0.007062       	1790000   	0.1000    	74.30          
23601     	0.0527         	0.007206       	1800000   	0.1000    	66.40          
23647     	0.0483         	0.007159       	1810000   	0.1000    	70.90          
23692     	0.0457         	0.007444       	1820000   	0.1000    	73.10          
23728     	0.0676         	0.007450       	1830000   	0.1000    	93.80          
23773     	0.0566         	0.007503       	1840000   	0.1000    	70.70          
23817     	0.0487         	0.007866       	1850000   	0.1000    	66.80          
23862     	0.0441         	0.007922       	1860000   	0.1000    	77.40          
23902     	0.0511         	0.008450       	1870000   	0.1000    	70.70          
23941     	0.0518         	0.008712       	1880000   	0.1000    	82.70          
23980     	0.0496         	0.008403       	1890000   	0.1000    	80.40          
24017     	0.0528         	0.008497       	1900000   	0.1000    	81.20          
24055     	0.0609         	0.008538       	1910000   	0.1000    	108.70         
24091     	0.0580         	0.008762       	1920000   	0.1000    	83.60          
24132     	0.0634         	0.008569       	1930000   	0.1000    	94.60          
24169     	0.0513         	0.008966       	1940000   	0.1000    	99.50          
24203     	0.0660         	0.009109       	1950000   	0.1000    	94.60          
24242     	0.0608         	0.008419       	1960000   	0.1000    	88.00          
24283     	0.0500         	0.008834       	1970000   	0.1000    	107.20         
24324     	0.0596         	0.009009       	1980000   	0.1000    	96.30          
24361     	0.0699         	0.008903       	1990000   	0.1000    	93.80          
24400     	0.0490         	0.009378       	2000000   	0.1000    	95.40          
24433     	0.0547         	0.009847       	2010000   	0.1000    	97.70          
24470     	0.0680         	0.010603       	2020000   	0.1000    	118.00         
24506     	0.0481         	0.010684       	2030000   	0.1000    	125.30         
24551     	0.0581         	0.010503       	2040000   	0.1000    	82.60          
24591     	0.0556         	0.010434       	2050000   	0.1000    	108.70         
24630     	0.0500         	0.010309       	2060000   	0.1000    	117.20         
24666     	0.0666         	0.009684       	2070000   	0.1000    	104.50         
24701     	0.0717         	0.010247       	2080000   	0.1000    	106.10         
24741     	0.0585         	0.010375       	2090000   	0.1000    	84.30          
24778     	0.0764         	0.009800       	2100000   	0.1000    	88.30          
24816     	0.0589         	0.010144       	2110000   	0.1000    	93.00          
24851     	0.0616         	0.009647       	2120000   	0.1000    	118.30         
24891     	0.0657         	0.009944       	2130000   	0.1000    	117.30         
24929     	0.0554         	0.009834       	2140000   	0.1000    	111.20         
24969     	0.0948         	0.010022       	2150000   	0.1000    	116.10         
25006     	0.0800         	0.010156       	2160000   	0.1000    	173.80         
25039     	0.1111         	0.010431       	2170000   	0.1000    	130.40         
25074     	0.0885         	0.010547       	2180000   	0.1000    	130.30         
25111     	0.0611         	0.011175       	2190000   	0.1000    	145.60         
25149     	0.0834         	0.011306       	2200000   	0.1000    	138.10         
25188     	0.0636         	0.012144       	2210000   	0.1000    	153.10         
25232     	0.0556         	0.012056       	2220000   	0.1000    	137.20         
25269     	0.0894         	0.010956       	2230000   	0.1000    	155.00         
