Episode   	AvgTrainReward 	AvgLoss        	Step      	Epsilon   	AvgEvalReward  
28349     	0.0398         	0.007531       	3350000   	0.1000    	204.20         
28385     	0.0346         	0.007118       	3360000   	0.1000    	269.90         
28422     	0.0337         	0.006851       	3370000   	0.1000    	270.20         
28460     	0.0351         	0.007008       	3380000   	0.1000    	224.80         
28491     	0.0382         	0.007269       	3390000   	0.1000    	280.40         
28526     	0.0349         	0.006997       	3400000   	0.1000    	236.90         
28552     	0.0369         	0.007718       	3410000   	0.1000    	193.30         
28589     	0.0382         	0.007532       	3420000   	0.1000    	300.10         
28621     	0.0382         	0.007459       	3430000   	0.1000    	299.00         
28656     	0.0401         	0.007740       	3440000   	0.1000    	255.60         
28687     	0.0390         	0.007732       	3450000   	0.1000    	216.80         
28725     	0.0361         	0.007714       	3460000   	0.1000    	232.20         
28757     	0.0359         	0.008152       	3470000   	0.1000    	262.30         
28792     	0.0331         	0.007708       	3480000   	0.1000    	246.00         
28823     	0.0367         	0.007365       	3490000   	0.1000    	240.10         
28856     	0.0339         	0.007152       	3500000   	0.1000    	270.50         
28893     	0.0361         	0.007112       	3510000   	0.1000    	264.40         
28926     	0.0393         	0.007477       	3520000   	0.1000    	303.30         
28958     	0.0386         	0.007762       	3530000   	0.1000    	250.30         
28993     	0.0373         	0.007295       	3540000   	0.1000    	276.20         
29036     	0.0323         	0.006992       	3550000   	0.1000    	320.60         
29076     	0.0355         	0.006750       	3560000   	0.1000    	286.40         
29116     	0.0325         	0.006875       	3570000   	0.1000    	179.90         
29151     	0.0341         	0.006667       	3580000   	0.1000    	253.00         
29183     	0.0393         	0.006785       	3590000   	0.1000    	257.20         
29217     	0.0363         	0.006857       	3600000   	0.1000    	279.80         
29248     	0.0376         	0.006933       	3610000   	0.1000    	199.30         
29282     	0.0395         	0.006728       	3620000   	0.1000    	295.90         
29317     	0.0382         	0.006679       	3630000   	0.1000    	236.00         
29347     	0.0348         	0.006898       	3640000   	0.1000    	233.30         
29378     	0.0383         	0.006968       	3650000   	0.1000    	214.90         
29416     	0.0342         	0.007303       	3660000   	0.1000    	150.80         
29446     	0.0368         	0.006856       	3670000   	0.1000    	144.20         
29482     	0.0390         	0.006928       	3680000   	0.1000    	259.70         
29516     	0.0330         	0.006881       	3690000   	0.1000    	291.90         
29553     	0.0344         	0.006991       	3700000   	0.1000    	198.10         
29584     	0.0400         	0.006800       	3710000   	0.1000    	272.40         
29616     	0.0370         	0.006948       	3720000   	0.1000    	218.10         
29648     	0.0339         	0.006800       	3730000   	0.1000    	253.80         
29683     	0.0372         	0.007124       	3740000   	0.1000    	254.00         
29718     	0.0380         	0.007226       	3750000   	0.1000    	284.30         
29755     	0.0356         	0.007137       	3760000   	0.1000    	291.50         
29792     	0.0331         	0.006980       	3770000   	0.1000    	217.30         
29828     	0.0393         	0.006997       	3780000   	0.1000    	275.30         
29868     	0.0307         	0.006818       	3790000   	0.1000    	252.30         
29900     	0.0369         	0.007746       	3800000   	0.1000    	300.40         
29933     	0.0348         	0.007601       	3810000   	0.1000    	192.30         
29965     	0.0399         	0.007366       	3820000   	0.1000    	258.90         
29998     	0.0371         	0.007833       	3830000   	0.1000    	249.30         
30032     	0.0367         	0.007487       	3840000   	0.1000    	250.80         
30064     	0.0395         	0.007471       	3850000   	0.1000    	265.50         
30101     	0.0380         	0.007125       	3860000   	0.1000    	239.60         
30129     	0.0413         	0.007397       	3870000   	0.1000    	317.70         
30160     	0.0390         	0.007246       	3880000   	0.1000    	270.00         
30189     	0.0447         	0.007444       	3890000   	0.1000    	318.50         
30221     	0.0350         	0.007287       	3900000   	0.1000    	315.40         
30251     	0.0348         	0.006684       	3910000   	0.1000    	284.10         
30278     	0.0393         	0.006605       	3920000   	0.1000    	314.40         
30307     	0.0441         	0.006984       	3930000   	0.1000    	243.10         
30336     	0.0374         	0.006919       	3940000   	0.1000    	305.80         
30371     	0.0381         	0.007052       	3950000   	0.1000    	307.30         
30410     	0.0337         	0.007121       	3960000   	0.1000    	261.60         
30443     	0.0372         	0.006821       	3970000   	0.1000    	289.40         
30479     	0.0346         	0.006869       	3980000   	0.1000    	224.90         
30512     	0.0340         	0.006789       	3990000   	0.1000    	276.60         
30549     	0.0335         	0.006556       	4000000   	0.1000    	255.90         
30582     	0.0335         	0.006566       	4010000   	0.1000    	230.10         
30617     	0.0380         	0.006721       	4020000   	0.1000    	279.40         
30656     	0.0363         	0.006760       	4030000   	0.1000    	264.80         
30688     	0.0365         	0.006718       	4040000   	0.1000    	263.90         
30716     	0.0379         	0.006775       	4050000   	0.1000    	233.80         
30756     	0.0329         	0.007204       	4060000   	0.1000    	248.60         
30785     	0.0440         	0.007162       	4070000   	0.1000    	286.90         
30812     	0.0423         	0.007802       	4080000   	0.1000    	271.60         
30843     	0.0384         	0.007473       	4090000   	0.1000    	200.10         
